Year,state,State ANSI,Value,average_temp
1974.0,Virginia,51.0,80.0,55.24166666666667
1974.0,Washington,53.0,99.0,46.75
1974.0,West Virginia,54.0,76.0,51.85833333333333
1974.0,Wisconsin,55.0,71.0,41.949999999999996
1974.0,Wyoming,56.0,71.0,41.34166666666667
1975.0,Alabama,1.0,50.0,62.875
1975.0,Arizona,4.0,33.0,57.75
1975.0,Arkansas,5.0,50.0,59.875
1975.0,California,6.0,109.0,56.150000000000006
1975.0,Colorado,8.0,92.0,43.30833333333334
1975.0,Delaware,10.0,92.0,55.26666666666666
1975.0,Florida,12.0,45.0,71.25
1975.0,Georgia,13.0,55.0,63.75833333333333
1975.0,Idaho,16.0,83.0,41.050000000000004
1975.0,Illinois,17.0,116.0,51.958333333333336
1975.0,Indiana,18.0,98.0,51.96666666666667
1975.0,Iowa,19.0,89.6,47.36666666666667
1975.0,Kansas,20.0,86.0,53.61666666666667
1975.0,Kentucky,21.0,77.0,55.775
1975.0,Louisiana,22.0,50.0,66.15833333333333
1975.0,Maryland,24.0,92.0,54.666666666666664
1975.0,Michigan,26.0,80.0,44.75833333333333
1975.0,Minnesota,27.0,70.0,40.4
1975.0,Mississippi,28.0,41.0,63.349999999999994
1975.0,Missouri,29.0,63.0,54.550000000000004
1975.0,Montana,30.0,73.0,39.4
1975.0,Nebraska,31.0,85.0,47.675000000000004
1975.0,New Jersey,34.0,81.0,52.86666666666667
1975.0,New Mexico,35.0,100.0,51.199999999999996
1975.0,New York,36.0,87.0,45.65
1975.0,North Carolina,37.0,67.0,59.35833333333333
1975.0,North Dakota,38.0,51.5,39.60833333333333
1975.0,Ohio,39.0,93.0,51.083333333333336
1975.0,Oklahoma,40.0,80.0,58.55833333333334
1975.0,Oregon,41.0,85.0,45.775
1975.0,Pennsylvania,42.0,82.0,48.96666666666667
1975.0,South Carolina,45.0,68.0,63.166666666666664
1975.0,South Dakota,46.0,37.0,44.05833333333334
1975.0,Tennessee,47.0,60.0,57.80833333333334
1975.0,Texas,48.0,103.0,63.666666666666664
1975.0,Utah,49.0,86.0,45.60833333333333
1975.0,Virginia,51.0,88.0,55.46666666666667
1975.0,Washington,53.0,104.0,45.26666666666667
1975.0,West Virginia,54.0,85.0,52.208333333333336
1975.0,Wisconsin,55.0,83.0,42.78333333333333
1975.0,Wyoming,56.0,80.0,39.25833333333333
1976.0,Alabama,1.0,60.0,60.791666666666664
1976.0,Arizona,4.0,60.0,59.0
1976.0,Arkansas,5.0,56.0,58.86666666666667
1976.0,California,6.0,110.0,57.5
1976.0,Colorado,8.0,102.0,44.74166666666667
1976.0,Delaware,10.0,88.0,54.0
1976.0,Florida,12.0,60.0,69.04166666666667
1976.0,Georgia,13.0,62.0,61.6
1976.0,Idaho,16.0,85.0,42.275
1976.0,Illinois,17.0,107.0,50.74166666666667
1976.0,Indiana,18.0,110.0,50.30833333333334
1976.0,Iowa,19.0,88.6,47.71666666666667
1976.0,Kansas,20.0,96.0,54.300000000000004
1976.0,Kentucky,21.0,102.0,53.550000000000004
1976.0,Louisiana,22.0,66.0,64.39999999999999
1976.0,Maryland,24.0,92.0,53.36666666666667
1976.0,Michigan,26.0,69.0,43.00833333333333
1976.0,Minnesota,27.0,59.0,40.81666666666666
1976.0,Mississippi,28.0,47.0,61.51666666666666
1976.0,Missouri,29.0,61.0,53.875
1976.0,Montana,30.0,75.0,42.64166666666667
1976.0,Nebraska,31.0,85.0,48.99166666666667
1976.0,New Jersey,34.0,86.0,51.36666666666667
1976.0,New Mexico,35.0,105.0,52.00833333333333
1976.0,New York,36.0,81.0,43.39166666666667
1976.0,North Carolina,37.0,80.0,57.43333333333333
1976.0,North Dakota,38.0,42.5,41.458333333333336
1976.0,Ohio,39.0,103.0,49.25833333333333
1976.0,Oklahoma,40.0,95.0,58.74166666666667
1976.0,Oregon,41.0,95.0,46.55833333333334
1976.0,Pennsylvania,42.0,90.0,47.11666666666667
1976.0,South Carolina,45.0,78.0,61.03333333333333
1976.0,South Dakota,46.0,31.0,46.275
1976.0,Tennessee,47.0,82.0,55.68333333333334
1976.0,Texas,48.0,120.0,62.94166666666666
1976.0,Utah,49.0,90.0,47.50833333333333
1976.0,Virginia,51.0,78.0,53.99166666666667
1976.0,Washington,53.0,107.0,45.949999999999996
1976.0,West Virginia,54.0,88.0,50.09166666666667
1976.0,Wisconsin,55.0,68.0,41.824999999999996
1976.0,Wyoming,56.0,87.0,41.4
1977.0,Alabama,1.0,29.0,62.34166666666667
1977.0,Arizona,4.0,100.0,59.975
1977.0,Arkansas,5.0,53.0,60.708333333333336
1977.0,California,6.0,116.0,57.824999999999996
1977.0,Colorado,8.0,116.0,46.14166666666667
1977.0,Delaware,10.0,56.0,54.46666666666667
1977.0,Florida,12.0,35.0,69.39999999999999
1977.0,Georgia,13.0,24.0,62.75
1977.0,Idaho,16.0,86.0,42.86666666666667
1977.0,Illinois,17.0,105.0,51.4
1977.0,Indiana,18.0,102.0,50.93333333333333
1977.0,Iowa,19.0,86.4,48.26666666666667
1977.0,Kansas,20.0,96.0,55.43333333333334
1977.0,Kentucky,21.0,90.0,54.699999999999996
1977.0,Louisiana,22.0,52.0,65.93333333333334
1977.0,Maryland,24.0,72.0,53.800000000000004
1977.0,Michigan,26.0,85.0,43.68333333333334
1977.0,Minnesota,27.0,100.0,41.025
1977.0,Mississippi,28.0,36.0,63.18333333333334
1977.0,Missouri,29.0,76.0,54.80833333333334
1977.0,Montana,30.0,68.0,41.958333333333336
1977.0,Nebraska,31.0,99.0,49.900000000000006
1977.0,New Jersey,34.0,70.0,51.63333333333333
1977.0,New Mexico,35.0,90.0,53.40833333333333
1977.0,New York,36.0,87.0,44.291666666666664
1977.0,North Carolina,37.0,51.0,58.225
1977.0,North Dakota,38.0,61.5,41.266666666666666
1977.0,Ohio,39.0,105.0,49.85833333333333
1977.0,Oklahoma,40.0,82.0,60.65833333333333
1977.0,Oregon,41.0,95.0,46.824999999999996
1977.0,Pennsylvania,42.0,92.0,47.71666666666667
1977.0,South Carolina,45.0,39.0,62.11666666666667
1977.0,South Dakota,46.0,59.0,45.699999999999996
1977.0,Tennessee,47.0,68.0,57.199999999999996
1977.0,Texas,48.0,98.0,65.06666666666666
1977.0,Utah,49.0,89.0,48.675000000000004
1977.0,Virginia,51.0,55.0,54.65
1977.0,Washington,53.0,119.0,46.25833333333333
1977.0,West Virginia,54.0,74.0,50.71666666666667
1977.0,Wisconsin,55.0,104.0,42.608333333333334
1977.0,Wyoming,56.0,85.0,42.025
1978.0,Alabama,1.0,50.0,61.800000000000004
1978.0,Arizona,4.0,115.0,60.175000000000004
1978.0,Arkansas,5.0,60.0,58.875
1978.0,California,6.0,126.0,57.949999999999996
1978.0,Colorado,8.0,110.0,45.01666666666667
1978.0,Delaware,10.0,96.0,52.775
1978.0,Florida,12.0,52.0,69.53333333333333
1978.0,Georgia,13.0,50.0,62.475
1978.0,Idaho,16.0,87.0,42.791666666666664
1978.0,Illinois,17.0,111.0,49.43333333333334
1978.0,Indiana,18.0,108.0,48.833333333333336
1978.0,Iowa,19.0,114.2,45.333333333333336
1978.0,Kansas,20.0,102.0,52.833333333333336
1978.0,Kentucky,21.0,85.0,53.225
1978.0,Louisiana,22.0,59.0,65.05833333333334
1978.0,Maryland,24.0,97.0,52.28333333333333
1978.0,Michigan,26.0,81.0,42.38333333333333
1978.0,Minnesota,27.0,104.0,39.108333333333334
1978.0,Mississippi,28.0,56.0,62.14166666666667
1978.0,Missouri,29.0,87.0,52.525
1978.0,Montana,30.0,72.0,39.050000000000004
1978.0,Nebraska,31.0,113.0,46.375
1978.0,New Jersey,34.0,91.0,50.09166666666667
1978.0,New Mexico,35.0,106.0,53.550000000000004
1978.0,New York,36.0,86.0,42.75833333333333
1978.0,North Carolina,37.0,76.0,57.333333333333336
1978.0,North Dakota,38.0,74.5,38.125
1978.0,Ohio,39.0,105.0,48.14166666666667
1978.0,Oklahoma,40.0,65.0,58.574999999999996
1978.0,Oregon,41.0,102.0,46.9
1978.0,Pennsylvania,42.0,95.0,46.300000000000004
1978.0,South Carolina,45.0,57.0,61.475
1978.0,South Dakota,46.0,67.0,42.25
1978.0,Tennessee,47.0,69.0,56.05833333333334
1978.0,Texas,48.0,100.0,63.925000000000004
1978.0,Utah,49.0,90.0,48.38333333333333
1978.0,Virginia,51.0,83.0,53.416666666666664
1978.0,Washington,53.0,114.0,46.14166666666667
1978.0,West Virginia,54.0,77.0,49.80833333333334
1978.0,Wisconsin,55.0,98.0,41.050000000000004
1978.0,Wyoming,56.0,81.0,39.86666666666667
1979.0,Alabama,1.0,61.0,61.40833333333333
1979.0,Arizona,4.0,115.0,58.541666666666664
1979.0,Arkansas,5.0,58.0,57.94166666666666
1979.0,California,6.0,117.0,57.375
1979.0,Colorado,8.0,127.0,43.11666666666667
1979.0,Delaware,10.0,102.0,53.75833333333333
1979.0,Florida,12.0,53.0,69.97500000000001
1979.0,Georgia,13.0,65.0,62.324999999999996
1979.0,Idaho,16.0,88.0,41.916666666666664
1979.0,Illinois,17.0,127.0,49.15833333333333
1979.0,Indiana,18.0,112.0,49.15
1979.0,Iowa,19.0,120.4,44.725
1979.0,Kansas,20.0,117.0,52.025
1979.0,Kentucky,21.0,102.0,53.4
1979.0,Louisiana,22.0,54.0,64.60833333333333
1979.0,Maryland,24.0,99.0,53.041666666666664
1979.0,Michigan,26.0,95.0,42.175000000000004
1979.0,Minnesota,27.0,100.0,37.233333333333334
1979.0,Mississippi,28.0,52.0,61.666666666666664
1979.0,Missouri,29.0,103.0,51.916666666666664
1979.0,Montana,30.0,77.0,39.50833333333333
1979.0,Nebraska,31.0,115.0,45.949999999999996
1979.0,New Jersey,34.0,90.0,51.6
1979.0,New Mexico,35.0,114.0,51.61666666666667
1979.0,New York,36.0,92.0,44.458333333333336
1979.0,North Carolina,37.0,76.0,57.65833333333333
1979.0,North Dakota,38.0,76.0,36.574999999999996
1979.0,Ohio,39.0,115.0,48.833333333333336
1979.0,Oklahoma,40.0,110.0,57.208333333333336
1979.0,Oregon,41.0,105.0,46.56666666666666
1979.0,Pennsylvania,42.0,95.0,47.36666666666667
1979.0,South Carolina,45.0,80.0,61.525
1979.0,South Dakota,46.0,74.0,41.983333333333334
1979.0,Tennessee,47.0,85.0,55.833333333333336
1979.0,Texas,48.0,105.0,62.791666666666664
1979.0,Utah,49.0,94.0,46.30833333333334
1979.0,Virginia,51.0,83.0,53.84166666666667
1979.0,Washington,53.0,123.0,45.958333333333336
1979.0,West Virginia,54.0,89.0,50.175000000000004
1979.0,Wisconsin,55.0,103.0,39.983333333333334
1979.0,Wyoming,56.0,87.0,39.391666666666666
1980.0,Alabama,1.0,39.2,62.49166666666667
1980.0,Arizona,4.0,104.0,60.05833333333334
1980.0,Arkansas,5.0,33.6,60.525
1980.0,California,6.0,121.4,58.01666666666667
1980.0,Colorado,8.0,115.4,45.28333333333333
1980.0,Delaware,10.0,69.6,54.25
1980.0,Florida,12.0,45.8,70.075
1980.0,Georgia,13.0,40.4,63.05833333333334
1980.0,Idaho,16.0,90.6,43.225
1980.0,Illinois,17.0,97.8,51.416666666666664
1980.0,Indiana,18.0,96.4,50.65
1980.0,Iowa,19.0,109.0,48.199999999999996
1980.0,Kansas,20.0,88.2,55.10833333333333
1980.0,Kentucky,21.0,70.8,54.675000000000004
1980.0,Louisiana,22.0,48.4,66.01666666666667
1980.0,Maryland,24.0,73.6,53.725
1980.0,Michigan,26.0,95.6,43.166666666666664
1980.0,Minnesota,27.0,95.6,41.03333333333333
1980.0,Mississippi,28.0,34.4,63.05833333333334
1980.0,Missouri,29.0,46.6,55.041666666666664
1980.0,Montana,30.0,74.8,42.291666666666664
1980.0,Nebraska,31.0,89.6,49.59166666666667
1980.0,New Jersey,34.0,75.0,51.89166666666667
1980.0,New Mexico,35.0,94.0,53.44166666666666
1980.0,New York,36.0,88.2,44.025000000000006
1980.0,North Carolina,37.0,61.4,57.99166666666667
1980.0,North Dakota,38.0,54.0,41.50833333333333
1980.0,Ohio,39.0,114.0,49.48333333333333
1980.0,Oklahoma,40.0,58.0,60.458333333333336
1980.0,Oregon,41.0,98.0,47.03333333333333
1980.0,Pennsylvania,42.0,77.4,47.625
1980.0,South Carolina,45.0,47.2,61.925000000000004
1980.0,South Dakota,46.0,49.8,46.416666666666664
1980.0,Tennessee,47.0,53.2,57.26666666666667
1980.0,Texas,48.0,82.0,64.91666666666667
1980.0,Utah,49.0,94.4,48.225
1980.0,Virginia,51.0,60.0,54.51666666666667
1980.0,Washington,53.0,113.0,46.1
1980.0,West Virginia,54.0,80.2,50.574999999999996
1980.0,Wisconsin,55.0,104.8,42.425000000000004
1980.0,Wyoming,56.0,90.6,41.74166666666667
1981.0,Alabama,1.0,55.0,62.05833333333334
1981.0,Arizona,4.0,130.0,61.43333333333334
1981.0,Arkansas,5.0,65.0,60.324999999999996
1981.0,California,6.0,130.0,59.31666666666666
1981.0,Colorado,8.0,132.2,47.333333333333336
1981.0,Delaware,10.0,77.0,53.574999999999996
1981.0,Florida,12.0,47.4,69.21666666666667
1981.0,Georgia,13.0,50.0,62.43333333333334
1981.0,Idaho,16.0,96.6,44.4
1981.0,Illinois,17.0,126.4,51.89166666666667
1981.0,Indiana,18.0,103.2,50.925000000000004
1981.0,Iowa,19.0,126.6,49.083333333333336
1981.0,Kansas,20.0,119.0,55.80833333333334
1981.0,Kentucky,21.0,97.4,54.49166666666667
1981.0,Louisiana,22.0,63.0,66.08333333333333
1981.0,Maryland,24.0,96.6,53.11666666666667
1981.0,Michigan,26.0,94.8,43.84166666666667
1981.0,Minnesota,27.0,108.4,42.550000000000004
1981.0,Mississippi,28.0,57.6,63.14166666666667
1981.0,Missouri,29.0,109.2,55.03333333333333
1981.0,Montana,30.0,77.0,44.025
1981.0,Nebraska,31.0,112.6,50.64166666666667
1981.0,New Jersey,34.0,88.6,51.39166666666667
1981.0,New Mexico,35.0,101.6,54.44166666666666
1981.0,New York,36.0,93.0,44.375
1981.0,North Carolina,37.0,77.0,57.275000000000006
1981.0,North Dakota,38.0,80.5,43.324999999999996
1981.0,Ohio,39.0,94.2,49.60833333333333
1981.0,Oklahoma,40.0,90.0,60.56666666666667
1981.0,Oregon,41.0,135.0,47.81666666666666
1981.0,Pennsylvania,42.0,96.0,47.43333333333334
1981.0,South Carolina,45.0,58.0,61.31666666666666
1981.0,South Dakota,46.0,63.6,47.699999999999996
1981.0,Tennessee,47.0,84.0,56.791666666666664
1981.0,Texas,48.0,117.0,64.98333333333333
1981.0,Utah,49.0,110.0,50.1
1981.0,Virginia,51.0,90.0,53.76666666666667
1981.0,Washington,53.0,130.0,47.40833333333333
1981.0,West Virginia,54.0,92.0,50.14166666666667
1981.0,Wisconsin,55.0,107.0,43.425000000000004
1981.0,Wyoming,56.0,110.0,43.98333333333333
1982.0,Alabama,1.0,63.2,62.93333333333334
1982.0,Arizona,4.0,126.4,58.93333333333334
1982.0,Arkansas,5.0,68.4,59.68333333333334
1982.0,California,6.0,130.0,56.51666666666667
1982.0,Colorado,8.0,131.0,44.19166666666666
1982.0,Delaware,10.0,98.8,53.60833333333333
1982.0,Florida,12.0,62.8,71.21666666666667
1982.0,Georgia,13.0,79.0,63.541666666666664
1982.0,Idaho,16.0,116.0,41.225
1982.0,Illinois,17.0,134.6,50.24166666666667
1982.0,Indiana,18.0,126.0,50.199999999999996
1982.0,Iowa,19.0,122.4,45.775
1982.0,Kansas,20.0,116.8,52.93333333333334
1982.0,Kentucky,21.0,102.8,54.86666666666667
1982.0,Louisiana,22.0,68.0,66.41666666666667
1982.0,Maryland,24.0,101.4,53.23333333333333
1982.0,Michigan,26.0,105.4,42.94166666666666
1982.0,Minnesota,27.0,110.2,38.69166666666667
1982.0,Mississippi,28.0,62.0,63.40833333333333
1982.0,Missouri,29.0,103.2,53.166666666666664
1982.0,Montana,30.0,88.0,39.0
1982.0,Nebraska,31.0,113.0,46.925000000000004
1982.0,New Jersey,34.0,94.4,51.099999999999994
1982.0,New Mexico,35.0,113.0,52.78333333333334
1982.0,New York,36.0,88.8,44.09166666666667
1982.0,North Carolina,37.0,99.0,58.15833333333333
1982.0,North Dakota,38.0,71.0,37.525
1982.0,Ohio,39.0,116.6,49.9
1982.0,Oklahoma,40.0,100.0,58.84166666666667
1982.0,Oregon,41.0,160.0,45.6
1982.0,Pennsylvania,42.0,97.0,47.56666666666666
1982.0,South Carolina,45.0,88.0,62.28333333333333
1982.0,South Dakota,46.0,73.8,42.791666666666664
1982.0,Tennessee,47.0,90.0,57.21666666666667
1982.0,Texas,48.0,105.0,64.68333333333334
1982.0,Utah,49.0,118.0,46.59166666666667
1982.0,Virginia,51.0,101.0,54.28333333333333
1982.0,Washington,53.0,150.0,45.574999999999996
1982.0,West Virginia,54.0,98.0,51.21666666666667
1982.0,Wisconsin,55.0,106.2,41.15833333333333
1982.0,Wyoming,56.0,105.0,39.975
1983.0,Alabama,1.0,54.8,61.64166666666666
1983.0,Arizona,4.0,141.0,59.05833333333334
1983.0,Arkansas,5.0,76.0,59.550000000000004
1983.0,California,6.0,131.2,57.449999999999996
1983.0,Colorado,8.0,131.4,44.725
1983.0,Delaware,10.0,76.8,55.24166666666667
1983.0,Florida,12.0,66.2,69.46666666666667
1983.0,Georgia,13.0,70.2,62.291666666666664
1983.0,Idaho,16.0,121.4,43.13333333333333
1983.0,Illinois,17.0,83.8,52.84166666666667
1983.0,Indiana,18.0,76.8,52.59166666666667
1983.0,Iowa,19.0,93.0,48.51666666666667
1983.0,Kansas,20.0,93.2,53.958333333333336
1983.0,Kentucky,21.0,53.6,55.675000000000004
1983.0,Louisiana,22.0,82.0,64.825
1983.0,Maryland,24.0,70.0,54.541666666666664
1983.0,Michigan,26.0,94.4,45.36666666666667
1983.0,Minnesota,27.0,95.6,42.25833333333333
1983.0,Mississippi,28.0,57.6,62.19166666666666
1983.0,Missouri,29.0,55.4,54.800000000000004
1983.0,Montana,30.0,109.0,42.608333333333334
1983.0,Nebraska,31.0,100.4,48.75833333333333
1983.0,New Jersey,34.0,81.6,52.958333333333336
1983.0,New Mexico,35.0,128.0,52.525
1983.0,New York,36.0,87.8,45.949999999999996
1983.0,North Carolina,37.0,55.6,58.166666666666664
1983.0,North Dakota,38.0,73.5,42.041666666666664
1983.0,Ohio,39.0,90.6,51.69166666666666
1983.0,Oklahoma,40.0,94.4,58.625
1983.0,Oregon,41.0,148.4,47.083333333333336
1983.0,Pennsylvania,42.0,70.8,49.175000000000004
1983.0,South Carolina,45.0,61.4,61.61666666666667
1983.0,South Dakota,46.0,64.2,45.925000000000004
1983.0,Tennessee,47.0,51.6,57.208333333333336
1983.0,Texas,48.0,98.6,63.775
1983.0,Utah,49.0,118.0,47.75833333333333
1983.0,Virginia,51.0,50.6,54.791666666666664
1983.0,Washington,53.0,152.0,47.01666666666667
1983.0,West Virginia,54.0,89.2,51.65833333333333
1983.0,Wisconsin,55.0,98.6,44.125
1983.0,Wyoming,56.0,108.8,41.40833333333333
1984.0,Alabama,1.0,65.8,62.25833333333333
1984.0,Arizona,4.0,139.0,59.541666666666664
1984.0,Arkansas,5.0,91.0,59.18333333333334
1984.0,California,6.0,139.2,58.4
1984.0,Colorado,8.0,132.8,43.324999999999996
1984.0,Delaware,10.0,109.0,54.324999999999996
1984.0,Florida,12.0,62.6,69.72500000000001
1984.0,Georgia,13.0,86.4,62.875
1984.0,Idaho,16.0,121.2,40.725
1984.0,Illinois,17.0,115.0,51.03333333333333
1984.0,Indiana,18.0,114.4,50.550000000000004
1984.0,Iowa,19.0,115.0,47.01666666666667
1984.0,Kansas,20.0,112.4,53.23333333333333
1984.0,Kentucky,21.0,97.2,54.675000000000004
1984.0,Louisiana,22.0,107.0,65.64999999999999
1984.0,Maryland,24.0,112.4,53.699999999999996
1984.0,Michigan,26.0,88.8,43.833333333333336
1984.0,Minnesota,27.0,107.4,40.75833333333333
1984.0,Mississippi,28.0,62.0,62.675000000000004
1984.0,Missouri,29.0,80.8,53.541666666666664
1984.0,Montana,30.0,98.4,41.275
1984.0,Nebraska,31.0,111.8,47.525
1984.0,New Jersey,34.0,105.4,51.86666666666667
1984.0,New Mexico,35.0,146.0,52.25833333333333
1984.0,New York,36.0,93.4,44.791666666666664
1984.0,North Carolina,37.0,90.0,58.199999999999996
1984.0,North Dakota,38.0,69.5,40.641666666666666
1984.0,Ohio,39.0,110.2,49.75
1984.0,Oklahoma,40.0,105.0,58.675000000000004
1984.0,Oregon,41.0,163.0,45.64166666666667
1984.0,Pennsylvania,42.0,105.6,47.76666666666667
1984.0,South Carolina,45.0,75.6,62.025
1984.0,South Dakota,46.0,70.6,44.5
1984.0,Tennessee,47.0,90.0,56.85
1984.0,Texas,48.0,96.2,64.175
1984.0,Utah,49.0,119.6,45.93333333333333
1984.0,Virginia,51.0,100.2,54.55833333333334
1984.0,Washington,53.0,159.0,45.24166666666667
1984.0,West Virginia,54.0,98.4,51.1
1984.0,Wisconsin,55.0,105.8,42.675000000000004
1984.0,Wyoming,56.0,108.0,39.53333333333333
1985.0,Alabama,1.0,68.6,63.35833333333333
1985.0,Arizona,4.0,114.0,59.5
1985.0,Arkansas,5.0,94.4,60.400000000000006
1985.0,California,6.0,137.0,57.208333333333336
1985.0,Colorado,8.0,139.2,44.25
1985.0,Delaware,10.0,96.4,55.75833333333333
1985.0,Florida,12.0,65.0,71.15833333333333
1985.0,Georgia,13.0,80.8,64.22500000000001
1985.0,Idaho,16.0,121.0,39.75833333333333
1985.0,Illinois,17.0,131.2,51.24166666666667
1985.0,Indiana,18.0,121.8,51.625
1985.0,Iowa,19.0,121.2,46.48333333333333
1985.0,Kansas,20.0,128.8,52.833333333333336
1985.0,Kentucky,21.0,100.8,55.63333333333333
1985.0,Louisiana,22.0,118.8,66.925
1985.0,Maryland,24.0,101.4,55.21666666666667
1985.0,Michigan,26.0,101.8,43.85833333333333
1985.0,Minnesota,27.0,114.2,39.06666666666667
1985.0,Mississippi,28.0,68.0,63.78333333333333
1985.0,Missouri,29.0,104.2,53.60833333333333
1985.0,Montana,30.0,103.0,38.891666666666666
1985.0,Nebraska,31.0,123.8,47.01666666666667
1985.0,New Jersey,34.0,102.8,52.9
1985.0,New Mexico,35.0,159.0,52.88333333333333
1985.0,New York,36.0,93.2,45.09166666666667
1985.0,North Carolina,37.0,76.6,59.65
1985.0,North Dakota,38.0,65.4,38.25
1985.0,Ohio,39.0,127.8,50.96666666666667
1985.0,Oklahoma,40.0,110.8,59.083333333333336
1985.0,Oregon,41.0,170.6,44.666666666666664
1985.0,Pennsylvania,42.0,106.4,48.93333333333334
1985.0,South Carolina,45.0,83.2,63.458333333333336
1985.0,South Dakota,46.0,77.2,43.025
1985.0,Tennessee,47.0,96.6,57.875
1985.0,Texas,48.0,101.0,64.72500000000001
1985.0,Utah,49.0,120.6,46.96666666666667
1985.0,Virginia,51.0,93.8,55.86666666666667
1985.0,Washington,53.0,160.0,43.94166666666666
1985.0,West Virginia,54.0,102.6,52.18333333333334
1985.0,Wisconsin,55.0,105.4,41.93333333333333
1985.0,Wyoming,56.0,107.6,39.15
1986.0,Alabama,1.0,55.4,63.916666666666664
1986.0,Arizona,4.0,120.0,60.60833333333333
1986.0,Arkansas,5.0,110.8,61.34166666666667
1986.0,California,6.0,147.0,58.84166666666667
1986.0,Colorado,8.0,138.0,46.225
1986.0,Delaware,10.0,72.2,54.900000000000006
1986.0,Florida,12.0,60.4,71.2
1986.0,Georgia,13.0,59.6,64.84166666666667
1986.0,Idaho,16.0,130.0,43.708333333333336
1986.0,Illinois,17.0,138.2,52.38333333333333
1986.0,Indiana,18.0,126.8,52.025
1986.0,Iowa,19.0,135.0,47.949999999999996
1986.0,Kansas,20.0,133.4,55.89166666666667
1986.0,Kentucky,21.0,88.8,56.36666666666667
1986.0,Louisiana,22.0,119.2,67.21666666666667
1986.0,Maryland,24.0,67.8,54.416666666666664
1986.0,Michigan,26.0,105.8,44.05833333333334
1986.0,Minnesota,27.0,121.2,40.80833333333333
1986.0,Mississippi,28.0,77.4,64.39999999999999
1986.0,Missouri,29.0,114.8,55.550000000000004
1986.0,Montana,30.0,107.0,42.708333333333336
1986.0,Nebraska,31.0,129.6,49.81666666666666
1986.0,New Jersey,34.0,97.4,52.074999999999996
1986.0,New Mexico,35.0,154.0,53.60833333333333
1986.0,New York,36.0,98.0,44.833333333333336
1986.0,North Carolina,37.0,65.0,59.65833333333333
1986.0,North Dakota,38.0,83.6,41.09166666666667
1986.0,Ohio,39.0,128.0,51.324999999999996
1986.0,Oklahoma,40.0,111.6,60.541666666666664
1986.0,Oregon,41.0,172.0,47.86666666666667
1986.0,Pennsylvania,42.0,103.0,48.55833333333334
1986.0,South Carolina,45.0,44.4,63.93333333333334
1986.0,South Dakota,46.0,85.6,45.19166666666666
1986.0,Tennessee,47.0,76.4,58.6
1986.0,Texas,48.0,108.8,65.43333333333334
1986.0,Utah,49.0,117.0,49.13333333333333
1986.0,Virginia,51.0,49.0,55.5
1986.0,Washington,53.0,154.0,47.00833333333333
1986.0,West Virginia,54.0,94.0,52.10833333333333
1986.0,Wisconsin,55.0,114.8,42.68333333333334
1986.0,Wyoming,56.0,100.4,42.15
1987.0,Alabama,1.0,73.8,62.85833333333333
1987.0,Arizona,4.0,120.0,59.43333333333334
1987.0,Arkansas,5.0,111.0,60.916666666666664
1987.0,California,6.0,152.0,58.4
1987.0,Colorado,8.0,147.0,45.34166666666667
1987.0,Delaware,10.0,75.4,54.81666666666666
1987.0,Florida,12.0,65.8,70.21666666666667
1987.0,Georgia,13.0,89.8,63.15
1987.0,Idaho,16.0,134.0,44.50833333333333
1987.0,Illinois,17.0,132.0,53.99166666666667
1987.0,Indiana,18.0,135.0,53.09166666666667
1987.0,Iowa,19.0,132.4,51.1
1987.0,Kansas,20.0,129.4,55.48333333333333
1987.0,Kentucky,21.0,103.0,56.35833333333333
1987.0,Louisiana,22.0,113.2,65.78333333333333
1987.0,Maryland,24.0,84.4,54.63333333333333
1987.0,Michigan,26.0,95.4,46.78333333333333
1987.0,Minnesota,27.0,125.6,45.225
1987.0,Mississippi,28.0,80.0,63.324999999999996
1987.0,Missouri,29.0,113.8,56.291666666666664
1987.0,Montana,30.0,113.0,44.64166666666667
1987.0,Nebraska,31.0,129.4,50.833333333333336
1987.0,New Jersey,34.0,108.8,52.34166666666667
1987.0,New Mexico,35.0,155.0,51.99166666666667
1987.0,New York,36.0,104.6,45.60833333333333
1987.0,North Carolina,37.0,68.0,58.416666666666664
1987.0,North Dakota,38.0,88.8,44.958333333333336
1987.0,Ohio,39.0,125.6,52.14166666666667
1987.0,Oklahoma,40.0,117.4,59.625
1987.0,Oregon,41.0,161.0,48.40833333333333
1987.0,Pennsylvania,42.0,95.6,49.13333333333333
1987.0,South Carolina,45.0,80.8,62.25
1987.0,South Dakota,46.0,83.8,48.61666666666667
1987.0,Tennessee,47.0,93.0,58.225
1987.0,Texas,48.0,110.4,63.73333333333333
1987.0,Utah,49.0,128.0,48.51666666666667
1987.0,Virginia,51.0,64.2,55.10833333333333
1987.0,Washington,53.0,170.0,48.300000000000004
1987.0,West Virginia,54.0,88.0,52.225
1987.0,Wisconsin,55.0,116.2,46.19166666666666
1987.0,Wyoming,56.0,110.2,42.56666666666667
1988.0,Alabama,1.0,43.6,62.208333333333336
1988.0,Arizona,4.0,135.0,60.13333333333333
1988.0,Arkansas,5.0,92.0,59.75833333333333
1988.0,California,6.0,150.8,58.68333333333334
1988.0,Colorado,8.0,149.0,45.050000000000004
1988.0,Delaware,10.0,69.0,54.26666666666667
1988.0,Florida,12.0,55.6,69.8
1988.0,Georgia,13.0,64.4,62.53333333333333
1988.0,Idaho,16.0,134.0,44.291666666666664
